# airports.tab	main airports list

# This file is part of Tripover, a broad-search journey planner.

#  Copyright (C) 2014-2016 Joris van der Geer.

# This file is used by gtfstool when creating gtfs feeds from air timetables
# derived partially from openflights.org and ourairports.com  res.taca.com/zed/app/codes.html

# name	code	cc	lat	lon	utcofs	citydst	lat	lon

Moranbah	MOV	au-qld	-22.060346	148.073755	Australia/Brisbane	mov_mackay	-21.173440	149.159006
Moree	MRZ	au-nsw	-29.495740	149.850376	Australia/Sydney	mrz_railway	-29.473961	149.847844
Morelia	MLM	mx	19.843481	-101.027179	America/Mexico_City
Morgantown, Wv	MGW	us-wv	39.643602	-79.920101	America/New_York
Moroni	HAH	km	-11.536422	43.274907	Indian/Comoro
Moscow	DME	ru	55.415471	37.899059	Europe/Moscow	dme_belo	55.774897	37.580380
Moscow	SVO	ru	55.967207	37.416365	Europe/Moscow	svo_belo	55.774897	37.580380
=Moscow VKO
Mount Isa	ISA	au-qld	-20.667725	139.491755	Australia/Brisbane	isa_Mount Isa Railway	-20.725836	139.485312
Mount Pleasant	MPN	fk	-51.822314	-58.464824	Atlantic/Stanley
Muan Intl	MWX	kr	34.99139	126.38278	Asia/Seoul
Mudanjiang	MDG	cn	44.537317	129.588640	Asia/Shanghai	mdg_mudanjiang	44.591266	129.613459
Muenster/osnabrueck	FMO	de	52.130634	7.694477	Europe/Berlin	fmo_greven	52.090507	7.599527
Multan	MUX	pk	30.20322	71.41911	Asia/Karachi
Mumbai	BOM	in	19.099456	72.874493	Asia/Kolkata
Munich	MUC	de	48.353917	11.786956	Europe/Berlin	muc_hbf	48.140528	11.560270
Murcia	MJV	es	37.776486	-0.816670	Europe/Madrid	mjv_renfe	37.974538	-1.130743
Murcia	RMU	es	37.806976	-1.129812	Europe/Madrid	rmu_murcia	37.974589	-1.131099
=Murcia XUT
Murmansk	MMK	ru	68.785059	32.759336	Europe/Moscow	mmk_murmansk	68.971467	33.068756
Muscat	MCT	om	23.601479	58.289954	Asia/Muscat
Muskegon, Mi	MKG	us-mi	43.164475	-86.228653	America/Detroit
Mwanza	MWZ	tz	-2.442293	32.922724	Africa/Dar_es_Salaam
Myrtle Beach	MYR	us-sc	33.681029	-78.922484	America/New_York
Mytilini	MJT	gr	39.053747	26.603850	Europe/Athens
Nadi	NAN	fj	-17.755399	177.4429931	Pacific/Fiji
Nadym	NYM	ru-yan	65.480841	72.691812	Asia/Yekaterinburg
Nagasaki	NGS	jp	32.913813	129.923101	Asia/Tokyo
Nagoya	NGO	jp	34.859076	136.815413	Asia/Tokyo
Nagpur	NAG	in	21.09096	79.05494	Asia/Kolkata
Nairobi	NBO	ke	-1.330105	36.923878	Africa/Nairobi
Namangan	NMA	uz	40.9846000671	71.55670166	Asia/Tashkent
Nampula	APL	mz	-15.107672	39.284181	Africa/Maputo
Nanaimo	YCD	ca-bc	49.053121	-123.874873	America/Vancouver
Nanchang	KHN	cn	28.858893	115.916301	Asia/Shanghai	khn_nanchangbei	28.739396	115.865510
Nanchong	NAO	cn	30.788297	106.166436	Asia/Shanghai	nao_nanchong	30.808322	106.087063
Nanjing	NKG	cn	31.733241	118.871843	Asia/Shanghai	nkg_nanjing	32.086075	118.797952
Nanning	NNG	cn	22.609998	108.171992	Asia/Shanghai	nng_nanning	22.827870	108.316490
Nantes	NTE	fr	47.159635	-1.601067	Europe/Paris	nte_nantes	47.192833	-1.549354
=Nantes QJZ
Nantong	NTG	cn	32.072169	120.977020	Asia/Shanghai	ntg_nantong	32.068655	120.862468
Nantucket	ACK	us-ma	41.256751	-70.064002	America/New_York
Nanyang	NNY	cn	32.981030	112.618673	Asia/Shanghai	nny_nanyang	33.000063	112.512966
Naples	NAP	it	40.877780	14.282352	Europe/Rome	nap_centrale	40.852752	14.273811
Napier	NPE	nz	-39.466795	176.872345	Pacific/Auckland
Nashville	BNA	us-tn	36.132265	-86.669322	America/Chicago	bna_centre	36.161756	-86.773713
Nassau	NAS	bs	25.050071	-77.466459	America/Nassau
Natal	NAT	br	-5.91142	-35.2477	America/Recife
Navegantes	NVT	br	-26.880711	-48.649454	America/Sao_Paulo
Navoi	NVI	uz	40.122706	65.176622	Asia/Samarkand
Nay Pyi Taw	NYT	mm	19.614532	96.213293	Asia/Rangoon
Ndjamena	NDJ	td	12.128094	15.033507	Africa/Ndjamena
Ndola	NLA	zm	-12.995884	28.658361	Africa/Lusaka
Neiva	NVA	co	2.947108	-75.292672	America/Bogota
Nejran	EAM	sa	17.61144	44.41917	Asia/Riyadh
Nelson	NSN	nz	-41.300139	173.224888	Pacific/Auckland
Neuquen	NQN	ar	-38.952660	-68.140109	America/Argentina/Salta
Nevis	NEV	kn	17.203834	-62.591949	-400
New Bern	EWN	us-nc	35.077489	-77.042256	America/New_York
Newburgh	SWF	us-ny	41.496455	-74.099908	America/New_York
Newcastle - Aust	NTL	au-nsw	-32.804595	151.840017	Australia/Sydney
=Newcastle NTL
Newcastle-On-Tyne	NCL	gb	55.037404	-1.710881	Europe/London	ncl_newcastle	54.968197	-1.617945
=Newcastle NCL
New Haven	HVN	us-ct	41.269085	-72.890711	America/New_York	hvn_union	41.296732	-72.926799
New Haven rail station, ct	ZVE	us-ct	41.296732	-72.926799	America/New_York	zve_hvn	41.269085	-72.890711
Newman	ZNE	au-wa	-23.417800	119.803001	Australia/Perth	zne_railway	-23.336183	119.737668
New Orleans	MSY	us-la	29.985349	-90.257628	America/Chicago	msy_center	29.972519	-90.193207
Newport News	PHF	us-va	37.132444	-76.500264	America/New_York	phf_amtrak	37.021708	-76.451083
=Hampton PHF
New Plymouth	NPL	nz	-39.009920	174.178985	Pacific/Auckland	npl_warehouse	-39.057189	174.076072	16
New York	EWR	us-ny	40.690980	-74.177365	America/New_York
New York	JFK	us-ny	40.643959	-73.783403	America/New_York	jfk_jamaica	40.699033	-73.809538
=New York - Kennedy Intl JFK
New York	LGA	us-ny	40.774152	-73.871883	America/New_York	lga_woodside	40.745571	-73.902149
=New York - Newark LGA
Nha Trang	CXR	vn	11.99815	109.21937	Asia/Ho_Chi_Minh
Niamey	NIM	ne	13.477102	2.177268	Africa/Niamey
Nice	NCE	fr	43.659421	7.205490	Europe/Paris
Niigata	KIJ	jp	37.5711	139.0646	Asia/Tokyo
Nijmegen Railway Station	QNQ	nl	51.843144	5.853141	Europe/Paris
Nimes	ZYN	fr	43.761873	4.421887	Europe/Paris	zyn_centre	43.843132	4.374487
Ningbo	NGB	cn	29.827933	121.467014	Asia/Shanghai	ngb_ningbo	29.861766	121.536750
Nizhnekamsk	NBC	ru-ta	55.564457	52.102004	Europe/Moscow	nbc_Круглое Поле	55.619987	52.172620
=Naberevnye Chelny NBC
Nizhnevartovsk	NJC	ru-khm	60.950986	76.495545	Asia/Yekaterinburg	njc_central	60.954265	76.604018
Nizhniy Novgorod	GOJ	ru	56.218815	43.790431	Europe/Moscow	goj_moskovskiysk	56.320691	43.945632
=Nizhny Novgorod GOJ
Norfolk	ORF	us-va	36.898787	-76.205601	America/New_York	orf_norfolk	36.843793	-76.276028
Norilsk	NSK	ru-kya	69.321812	87.344364	Asia/Krasnoyarsk
Norrkoping	NRK	se	58.583221	16.233923	Europe/Stockholm	nrk_central	58.596127	16.183391
North Bend, or	OTH	us-or	43.416068	-124.249259	America/Los_Angeles
North Eleuthera	ELH	bs	25.476182	-76.683351	America/Nassau
North Platte, ne	LBF	us-ne	41.132764	-100.697923	America/Chicago
Norwich	NWI	gb	52.669535	1.276744	Europe/London	nwi_norwich	52.626938	1.306721
Nottingham	EMA	gb	52.826355	-1.329742	Europe/London
Nouakchott	NKC	mr	18.098388	-15.951976	Africa/Nouakchott
Noumea	NOU	nc	-22.016389	166.216111	Pacific/Noumea
Novokuznetsk	NOZ	ru-kem	53.805628	86.864179	Asia/Novokuznetsk	noz_pass	53.745873	87.118115
Novosibirsk	OVB	ru	55.009730	82.669243	Asia/Novosibirsk	ovb_ob	54.991072	82.724132
Novyj Urengoj	NUX	ru-yan	66.072992	76.525936	Asia/Yekaterinburg	nux_pass	66.090073	76.692880
=Novy Urengoy NUX
Nuevo Laredo	NLD	mx	27.449991	-99.567917	America/Matamoros
Nuremberg	NUE	de	49.493912	11.079279	Europe/Berlin	nue_hbf	49.445302	11.083399
Nyingchi/Linzhi Mainling/Milin	LZY	cn	29.306145	94.334717	Asia/Shanghai
Oakland	OAK	us-ca	37.712099	-122.212434	America/Los_Angeles
Oaxaca	OAX	mx	17.001101	-96.721675	America/Mexico_City
Obihiro	OBO	jp	42.73333	143.21722	Asia/Tokyo
Odessa	ODS	ua	46.440335	30.677887	Europe/Kiev	ods_glavnaja	46.467543	30.740989
=Odesa ODS
Oita	OIT	jp	33.476796	131.732397	Asia/Tokyo
Okayama	OKJ	jp	34.760400	133.853214	Asia/Tokyo
Okha	OHH	ru-sak	53.519150	142.887745	Asia/Sakhalin
Oki Island	OKI	jp	36.18112	133.32484	Asia/Tokyo
Okinawa	OKA	jp	26.206650	127.651306	Asia/Tokyo
Oklahoma City	OKC	us-ok	35.395782	-97.595808	America/Chicago	okc_amtrak	35.464774	-97.512467
Olbia	OLB	it	40.903832	9.517677	Europe/Rome	olb_stazione	40.923415	9.495279
Olympic Dam	OLP	au-sa	-30.483317	136.884310	Australia/Adelaide	olp_pimba	-31.250196	136.801483
Omaha	OMA	us-ne	41.299863	-95.899772	America/Chicago	oma_amtrak	41.249861	-95.927856
Omsk	OMS	ru	54.957199	73.316887	Asia/Omsk	oms_Омск-Пассажирский	54.938402	73.386299
Ontario	ONT	us-ca	34.060621	-117.596942	America/Los_Angeles	ont_amtrak	34.061580	-117.648832
Oradea	OMR	ro	47.02528	21.9025	Europe/Bucharest
Oran	ORN	dz	35.620773	-0.606160	Africa/Algiers	orn_gare	35.697553	-0.638298
Orenburg	REN	ru-ore	51.791181	55.456247	Asia/Yekaterinburg	ren_orenburg	51.777415	55.075817
Orlando	MCO	us-fl	28.430201	-81.308113	America/New_York
Orlando	SFB	us-fl	28.775260	-81.243355	America/New_York
Osaka	ITM	jp	34.791253	135.441603	Asia/Tokyo
Osaka	KIX	jp	34.435458	135.243934	Asia/Tokyo
Osh	OSS	kg	40.607511	72.786023	Asia/Bishkek	oss_rail	40.577666	72.813966
Oslo	OSL	no	60.193431	11.099227	Europe/Oslo
Oslo	TRF	no	59.179092	10.252758	Europe/Oslo	trf_sandefjord	59.135750	10.222892
Osorno	ZOS	cl	-40.608656	-73.064548	America/Santiago
Ostrava	OSR	cz	49.695201	18.120359	Europe/Prague	osr_hln	49.851705	18.268252
Ottawa	XDS	ca-on	45.4164	-75.6517	America/Toronto
Ottawa	YOW	ca-on	45.322879	-75.666987	America/Toronto
Ouagadougou	OUA	bf	12.355354	-1.514180	Africa/Ouagadougou
Ouango Fitini	OFI	ci	9.597292	-4.051234	Africa/Abidjan
Ouarzazate	OZZ	ma	30.935221	-6.907510	Africa/Casablanca
Oujda	OUD	ma	34.786292	-1.939644	Africa/Casablanca
Oulu	OUL	fi	64.928974	25.372883	Europe/Helsinki	oul_oulu	65.010944	25.482972
Ovda	VDA	il	29.935552	34.953964	Asia/Jerusalem
Padang	PDG	id	-0.87499	100.35188	Asia/Jakarta
Paderborn/lippstadt	PAD	de	51.609551	8.619189	Europe/Berlin	pad_hbf	51.712702	8.741221
Paducah, Ky	PAH	us-ky	37.061344	-88.766841	America/Chicago
Page, Az	PGA	us-az	36.924213	-111.450489	America/Phoenix
Palanga	PLQ	lt	55.971539	21.097805	Europe/Vilnius
Palangkaraya	PKY	id-u-a	-2.22513008118	113.943000	Asia/Pontianak
Palembang	PLM	id	-2.89825	104.69990	Asia/Jakarta
Palermo	PMO	it	38.111802	13.311886	Europe/Rome	pmo_balsamo	38.109033	13.367697
Palma Mallorca	PMI	es	39.547923	2.730095	Europe/Madrid
=Palma De mallorca PMI
Palmas	PMW	br	-10.24167	-48.35278	America/Araguaina
Palm Springs	PSP	us-ca	33.823212	-116.508399	America/Los_Angeles
Palmerston North	PMR	nz	-40.323522	175.621358	Pacific/Auckland
Palu	PLW	id	-0.91854	119.90964	Asia/Makassar
Pamplona	PNA	es	42.767893	-1.640726	Europe/Madrid	pna_pamplona	42.824658	-1.662153
=Pamplona EEP
Panama City	ECP	us-fl	30.343681	-85.794854	America/Chicago	ecp_panama	30.178454	-85.659873
Panama City	PTY	pa	9.067555	-79.387370	America/Panama
=Tocumen PTY
Pangkalpinang	PGK	id-bb	-2.16219997406	106.138999	Asia/Jakarta
Pantelleria	PNL	it	36.818340	11.966861	Europe/Rome
Papeete	PPT	pf	-17.559786	-149.609516	Pacific/Tahiti
Paphos	PFO	cy	34.71804	32.48573	Asia/Nicosia
Paraburdoo	PBO	au-wa	-23.174592	117.746633	Australia/Perth	pbo_railway	-23.218810	117.637673
Paramaribo	PBM	sr	5.456582	-55.200288	America/Paramaribo
Parana	PRA	ar	-31.79478	-60.48036	America/Argentina/Cordoba
Paris	CDG	fr	49.013314	2.542376	Europe/Paris	cdg_ory	48.728281	2.359664
Paris	ORY	fr	48.728281	2.359664	Europe/Paris	ory_cdg	49.013314	2.542376
Parkersburg, Wv	PKB	us-wv	39.345524	-81.435629	America/New_York
Pasco	PSC	us-wa	46.259066	-119.117415	America/Los_Angeles	psc_intermodal	46.237065	-119.086782
Patrai	GPA	gr	38.150500	21.416100	Europe/Athens
Pau	PUF	fr	43.382921	-0.414663	Europe/Paris	puf_sncf	43.291519	-0.368720
Pavlodar	PWQ	kz	52.195	77.07389	Asia/Almaty
Pekanbaru	PKU	id	0.46079	101.44454	Asia/Jakarta
Pellston	PLN	us-mi	45.570637	-84.785145	America/Detroit
Pelotas	PET	br	-31.71835	-52.32769	America/Sao_Paulo
Pemba	POL	mz	-12.990657	40.527156	Africa/Maputo
Penang	PEN	my	5.293578	100.265583	Asia/Kuala_Lumpur
Penticton	YYF	ca-bc	49.460482	-119.605564	America/Vancouver
Pensacola	PNS	us-fl	30.475998	-87.194185	America/Chicago
Peoria	PIA	us-il	40.666674	-89.691249	America/Chicago
Pereira	PEI	co	4.815997	-75.736451	America/Bogota
Perm	PEE	ru	57.920209	56.019509	Asia/Yekaterinburg	pee_perm	58.004490	56.184465
Perpignan	PGF	fr	42.741127	2.869455	Europe/Paris	pgf_sncf	42.695546	2.879345
Perth_int	PER	au-wa	-31.941493	115.974555	Australia/Perth	per_Perth central	-31.951125	115.859810
Perth	PER	au-wa	-31.933727	115.960155	Australia/Perth	per_Perth central	-31.951125	115.859810
Perugia	PEG	it	43.094474	12.503727	Europe/Rome	peg_perugia	43.103108	12.375049
Pescara	PSR	it	43.095051	12.502535	Europe/Rome
Peshawar	PEW	pk	33.990882	71.519548	Asia/Karachi
Petropavlovsk	PKC	ru-kam	53.169879	158.425206	Asia/Kamchatka
Philadelphia	PHL	us-pa	39.876452	-75.243301	America/New_York	phl_30th-street	39.955504	-75.182018
Philadelphia 30th. street rail station, pa	ZFV	us-pa	39.955504	-75.182018	America/New_York	zfv_phl	39.876452	-75.243301
Phnom Penh	PNH	kh	11.553333	104.845223	Asia/Phnom_Penh
Phoenix	PHX	us-az	33.436448	-112.013626	America/Phoenix
Phuket	HKT	th	8.107813	98.306489	Asia/Bangkok
Phu Quoc	PQC	vn	10.223421	103.963205	Asia/Ho_Chi_Minh
Piedras Negras	PDS	mx	28.62739	-100.53521	America/Mexico_City
Pierre, Sd	PIR	us-sd	44.375308	-100.287985	America/Chicago
Pisa	PSA	it	43.696556	10.405189	Europe/Rome	psa_rossoro	43.722939	10.386927
Pittsburgh	PIT	us-pa	40.495646	-80.255546	America/New_York	pit_amtrak	40.443618	-79.993119
Piura	PIU	pe	-5.205953	-80.618290	America/Lima
Pleiku	PXU	vn	14.00452	108.01716	Asia/Saigon
Plovdiv	PDV	bg	42.077109	24.844535	Europe/Sofia
Pocatello	PIH	us-id	42.908982	-112.585069	America/Boise
Podgorica	TGD	me	42.359434	19.245075	Europe/Podgorica
Pohnpei, Federated states of micronesia	PNI	fm	6.981160	158.203613	Pacific/Pohnpei
Pointe A pitre	PTP	gp	16.270368	-61.526671	America/Guadeloupe
=Pointe A Pitre PTP
Pointe Noire	PNR	cg	-4.81603	11.8866	Africa/Brazzaville
Poitiers	PIS	fr	46.586197	0.311817	Europe/Paris	pis_centre	46.581802	0.332588
=Poitiers XOP
Pomala	PUM	id-sg	-4.18333	121.61667	Asia/Makassar
Ponta Delgada (azores)	PDL	pt-az	37.749779	-25.710602	Atlantic/Azores
Pontianak	PNK	id	-0.146554	109.404600	Asia/Pontianak
Poona	PNQ	in	18.586463	73.920645	Asia/Kolkata
Port Au prince	PAP	ht	18.575408	-72.295057	America/Port-au-Prince
=Port Au Prince PAP
Port Elizabeth	PLZ	za	-33.983514	25.611721	Africa/Johannesburg
Port Harcourt	PHC	ng	5.016254	6.953762	Africa/Lagos
Port Hedland	PHE	au-wa	-20.377972	118.631924	Australia/Perth	phe_bofing siding	-20.391816	118.621057
Portland	PDX	us-or	45.588895	-122.592865	America/Los_Angeles
Portland	PWM	us-me	43.647534	-70.310414	America/New_York
Port Lincoln	PLO	au-sa	-34.603295	135.873996	Australia/Adelaide	plo_railway	-34.724669	135.866649
Port Macquarie	PQQ	au-nsw	-31.431873	152.867512	Australia/Sydney
Port Moresby	POM	pg	-9.443380	147.220001	Pacific/Port_Moresby
Porto Alegre	POA	br	-29.989830	-51.176148	America/Sao_Paulo	poa_mercado	-30.026502	-51.228158
Port Of spain	POS	tt	10.601934	-61.339491	America/Port_of_Spain
=Port Of Spain POS
Porto	OPO	pt	41.239279	-8.671773	Europe/Lisbon	opo_campanha	41.149032	-8.585225
Porto Seguro	BPS	br	-16.441368	-39.080645	America/Bahia
Porto Velho	PVH	br-ro	-8.714498	-63.898251	America/Porto_Velho
Port Vila	VLI	vu	-17.699300	168.3200073	1100
Posadas	PSS	ar	-27.38584	-55.97073	America/Argentina/Cordoba
Poza Rica	PAZ	mx	20.599144	-97.460714	America/Mexico_City
Poznan	POZ	pl	52.414354	16.828470	Europe/Warsaw	poz_garbary	52.415724	16.937124
Prague	PRG	cz	50.105160	14.268955	Europe/Prague	prg_centre	50.082584	14.436582
Praia	RAI	cv	14.946028	-23.487194	Atlantic/Cape_Verde
Praslin Island	PRI	sc	-4.323777	55.692457	400
Praya Lombok Intl	LOP	id-nb	-8.761351	116.273875	Asia/Makassar
Prescott, Az	PRC	us-az	34.646365	-112.418454	America/Phoenix
Preveza/lefkada	PVK	gr	38.930165	20.771041	Europe/Athens
=Preveza/Lefkas PVK
Prince George	YXS	ca-bc	53.884128	-122.673666	America/Vancouver
Proserpine	PPP	au-qld	-20.489909	148.553786	Australia/Brisbane	ppp_proserpine	-20.403002	148.578529
Providence	PVD	us-ri	41.726095	-71.436429	America/New_York	pvd_providence	41.828736	-71.413705
Providenciales	PLS	tc	21.775801	-72.265885	America/Grand_Turk
Pucallpa	PCL	pe	-8.384953	-74.573385	America/Lima
Puebla	PBC	mx	19.163506	-98.375433	America/Mexico_City
Pueblo, Co	PUB	us-co	38.283392	-104.495355	America/Denver
Puerto Escondido	PXM	mx	15.875116	-97.091211	America/Mexico_City
Puerto Maldonado	PEM	pe	-12.600912	-69.221847	America/Lima
Puerto Montt	PMC	cl	-41.433726	-73.098364	America/Santiago
Puerto Plata	POP	do	19.7579	-70.570033	America/Santo_Domingo
Puerto Vallarta	PVR	mx	20.678035	-105.249386	America/Mexico_City
Pula	PUY	hr	44.899461	13.923413	Europe/Zagreb
Pullman	PUW	us-wa	46.744437	-117.114142	America/Vancouver
Punta Arenas	PUQ	cl	-53.005541	-70.846272	America/Santiago
Punta Cana	PUJ	do	18.562650	-68.363327	America/Santo_Domingo
Punta del Este	PDP	uy	-34.861332	-55.097979	America/Montevideo
=Punta Del este PDP
Putussibau	PSU	id-bo	0.83558	112.93714	Asia/Pontianak
Qaisumah	AQI	sa	28.334333	46.121874	Asia/Riyadh
Qianjiang Shi Zhoubai	JIQ	cn	29.513912	108.832441	Asia/Shanghai	jiq_qianjiang	29.442079	108.790391
Qingdao	TAO	cn	36.267780	120.386720	Asia/Shanghai	tao_chengyang	36.297670	120.365949
Qingyang	IQN	cn	35.801012	107.610865	Asia/Shanghai	iqn_qingyang	35.718360	107.643219
Qiqihar	NDG	cn	47.254213	123.925088	Asia/Shanghai	ndg_qiqihar	47.338034	123.994724
Quebec	YQB	ca	46.791044	-71.383400	America/Toronto
=Quebec City YQB
Queenstown	ZQN	nz	-45.021099	168.738998	Pacific/Auckland
Queretaro	QRO	mx	20.622722	-100.187349	America/Mexico_City
Quimper	UIP	fr	47.973013	-4.175132	Europe/Paris	uip_sncf	47.994769	-4.091432
Qui Nhon	UIH	vn	13.952407	109.049360	Asia/Ho_Chi_Minh
Quito	UIO	ec	-0.124795	-78.360965	America/Guayaquil
Rabat	RBA	ma	34.036399	-6.749482	Africa/Casablanca
Rach Gia	VKG	vn	9.94968	105.13366	Asia/Ho_Chi_Minh
Rafha	RAH	sa	29.62642	43.49061	Asia/Riyadh
Raleigh Durham	RDU	us-nc	35.876480	-78.792729	America/New_York
=Raleigh/durham RDU
=Raleigh RDU
Ramstein	RMS	de	49.443351	7.588022	Europe/Berlin
Rapid City	RAP	us-sd	44.038424	-103.060443	America/Denver	rap_center	44.081846	-103.223972
Rarotonga, Cook islands	RAR	ck	-21.199840	-159.797624	Pacific/Rarotonga
=Avarua RAR
Ras Al khaimah	RKT	ae	25.616805	55.941913	Asia/Dubai
Rasht	RAS	ir	37.321789	49.619567	Asia/Tehran
Recife	REC	br-pe	-8.131581	-34.917797	America/Recife
Redding, Ca	RDD	us-ca	40.505736	-122.299592	America/Los_Angeles	rdd_amtrak	40.582570	-122.392455
Redmond	RDM	us-or	44.253424	-121.160871	America/Los_Angeles
Reggio Calabria	REG	it	38.073811	15.654127	Europe/Rome	reg_centro	38.102116	15.633763
Regina	YQR	ca-sk	50.433489	-104.655304	America/Regina
Reims	XIZ	fr	49.215009	3.994626	Europe/Paris
Rennes	RNS	fr	48.068630	-1.727499	Europe/Paris	rns_centre	48.103147	-1.672009
=Rennes ZFJ
Reno	RNO	us-nv	39.505568	-119.775793	America/Los_Angeles	rno_amtrak	39.528892	-119.811488
Resistencia	RES	ar	-27.44999	-59.05612	America/Argentina/Cordoba
Reykjavik	KEF	is	63.995650	-22.623593	Atlantic/Reykjavik	kef_center	64.142665	-21.939908
Reynosa	REX	mx	26.00891	-98.22851	America/Matamoros
Rhinelander	RHI	us-wi	45.625975	-89.462747	America/Chicago
Rhodes	RHO	gr	36.402573	28.091993	Europe/Athens	rho_rhodos	36.446392	28.232321
Ribeirao Preto	RAO	br	-21.139637	-47.775971	America/Sao_Paulo
Richmond	RIC	us-va	37.508379	-77.333344	America/New_York	ric_amtrak	37.617506	-77.496283
Richmond	YRMD	au-qld	-20.699704	143.117515	1000	yrmd_richmond	-20.735471	143.141390
Riga	RIX	lv	56.922293	23.979902	Europe/Riga	rix_passajirskii	56.946391	24.120150
Rimini	RMI	it	44.022983	12.619511	Europe/Rome
Rio Branco	RBR	br	-9.583	-67.4836	America/Rio_Branco
Rio de Janeiro	GIG	br	-22.811384	-43.251549	America/Sao_Paulo	gig_central	-22.903162	-43.190636
=Rio De janeiro GIG
Rio de Janeiro	SDU	br	-22.912950	-43.167066	America/Sao_Paulo	sdu_central	-22.903162	-43.190636
=Rio De Janeiro SDU
=Rio De janeiro SDU
Rio Gallegos	RGL	ar	-51.60887	-69.31264	America/Argentina/Rio_Gallegos
Rio Grande	RGA	ar	-53.781581	-67.753451	America/Argentina/Ushuaia
Rio Grande	RIG	br	-32.08262	-52.16654	America/Sao_Paulo
Rio Hondo	RHD	ar	-27.506476	-64.933189	America/Argentina/Cordoba
Riverton, Wy	RIW	us-wy	43.060196	-108.458293	America/Denver
Riyadh	RUH	sa	24.956695	46.697227	Asia/Riyadh	ruh_sar	24.854927	46.764347
Roanoke	ROA	us-va	37.320296	-79.970071	America/New_York
Roatan	RTB	hn	16.318179	-86.527098	America/Tegucigalpa
Rochester	ROC	us-ny	43.115715	-77.666553	America/New_York	roc_amtrak	43.163864	-77.606894
Rochester	RST	us-mn	43.910316	-92.486939	America/Chicago
Rockhampton	ROK	au-qld	-23.377971	150.478536	Australia/Brisbane	rok_rockhampton	-23.393126	150.511576
Rock Springs	RKS	us-wy	41.599110	-109.069920	America/Denver
Rodez	RDZ	fr	44.410830	2.483571	Europe/Paris	rdz_sncf	44.362671	2.581444
Roma	RMA	au-qld	-26.543954	148.779478	Australia/Brisbane	rma_railway	-26.576698	148.788466
Rome	CIA	it	41.798194	12.590986	Europe/Rome	cia_termini	41.900776	12.502627
Rome	FCO	it	41.794966	12.252160	Europe/Rome	fco_termini	41.900776	12.502627
Rosario	ROS	ar	-32.90361	-60.785	America/Argentina/Cordoba
Rostov	ROV	ru	47.255620	39.802880	Europe/Moscow	rov_glavnji	47.218311	39.692174
Roswell	ROW	us-nm	33.305995	-104.526245	America/Denver
Rota, Northern mariana islands	ROP	mp	14.171596	145.243704	Pacific/Saipan
Rotterdam	RTM	nl	51.950490	4.431321	Europe/Amsterdam	rtm_cs	51.925090	4.468528
Rovaniemi	RVN	fi	66.558249	25.827301	Europe/Helsinki	rvn_center	66.498959	25.704185
Rzeszow	RZE	pl	50.112859	22.012398	Europe/Warsaw
Saarbruecken	SCN	de	49.219441	7.114281	Europe/Berlin	scn_hbf	49.240790	6.990029
Saba Island	SAB	cw	17.645123	-63.220625	America/Kralendijk
Sabang	SBG	id	5.871323	95.341869	Asia/Jakarta
Sacramento	SMF	us-ca	38.692511	-121.588369	America/Los_Angeles
Saginaw	MBS	us-mi	43.531630	-84.089822	America/Detroit
Saint Etienne	EBU	fr	45.531609	4.293837	Europe/Paris	ebu_sncf	45.436404	4.378265
Saint Eustatius	EUX	bq	17.493103	-62.980677	America/Kralendijk
Saint John, nb	YSJ	ca-nb	45.329378	-65.890073	America/Moncton
Saint Johns	YYT	ca-nl	47.616851	-52.745705	America/St_Johns
Saipan	SPN	mp	15.121996	145.723418	Pacific/Saipan
Salalah	SLL	om	17.03872	54.0913	Asia/Muscat
Salamanca	SLM	es	40.948278	-5.495574	Europe/Madrid	slm_central	40.971515	-5.648438
Salekhard	SLY	ru-yan	66.590553	66.586291	Asia/Yekaterinburg
Salisbury-ocean City	SBY	us-md	38.342158	-75.517048	America/New_York
Salta	SLA	ar	-24.844028	-65.478437	America/Argentina/Salta
Saltillo	SLW	mx	25.549190	-100.932123	America/Monterrey
Salt Lake City	SLC	us-ut	40.786400	-111.982508	America/Denver
=Salt Lake city SLC
Salvador	SSA	br	-12.912956	-38.334901	America/Bahia
Salzburg	SZG	at	47.791109	12.997554	Europe/Vienna	szg_hbf	47.812905	13.047044
Samara	KUF	ru	53.508769	50.147149	Europe/Samara	kuf_samara	53.184173	50.121443
Samarkand	SKD	uz	39.696295	66.991334	Asia/Samarkand	skd_station	39.686173	66.928850
Samos	SMI	gr	37.691026	26.915508	Europe/Athens
Sanaa	SAH	ye	15.471015	44.223830	Asia/Aden
San Andres island	ADZ	co	12.58359	-81.71119	America/Bogota
San Angelo	SJT	us-tx	31.354232	-100.502974	America/Chicago
San Antonio	SAT	us-tx	29.527773	-98.473198	America/Chicago	sat_downtown	29.429200	-98.489312
San Carlos de bariloche	BRC	ar	-41.15117	-71.15754	America/Argentina/Salta
=San Carlos DeBariloche BRC
San Cristobal island	SCY	ec	-0.908562	-89.616033	Pacific/Galapagos
Sandakan	SDK	my	5.9009	118.05949	Asia/Kuching
San Diego	SAN	us-ca	32.731976	-117.197625	America/Los_Angeles
San Francisco	SFO	us-ca	37.617019	-122.383889	America/Los_Angeles
San Jose Cabo	SJD	mx	23.162310	-109.717239	America/Mazatlan
=San Jose cabo SJD
